arrival_datetime,weekday,operation_id,service_time_min,branch_id
2025-06-09 10:54,Пн,OP02,8.2,BR02
2025-06-09 10:56,Пн,OP01,6.7,BR02
2025-06-09 11:02,Пн,OP01,6.9,BR02
2025-06-09 11:13,Пн,OP01,6.7,BR02
2025-06-09 11:16,Пн,OP05,42.4,BR02
2025-06-09 11:22,Пн,OP01,6.5,BR02
2025-06-09 11:32,Пн,OP01,3.6,BR02
2025-06-09 11:33,Пн,OP05,45.8,BR02
2025-06-09 11:37,Пн,OP01,3.6,BR02
2025-06-09 12:01,Пн,OP01,3.2,BR02
2025-06-09 12:12,Пн,OP06,68.6,BR02
2025-06-09 12:16,Пн,OP01,4.5,BR02
2025-06-09 12:27,Пн,OP01,5.2,BR02
2025-06-09 12:28,Пн,OP04,19.4,BR02
2025-06-09 12:54,Пн,OP02,14.4,BR02
2025-06-09 12:57,Пн,OP02,10.8,BR02
2025-06-09 13:00,Пн,OP03,8.0,BR02
2025-06-09 13:12,Пн,OP02,5.0,BR02
2025-06-09 13:12,Пн,OP02,15.7,BR02
2025-06-09 13:13,Пн,OP01,5.6,BR02
2025-06-09 13:30,Пн,OP01,7.3,BR02
2025-06-09 13:33,Пн,OP01,5.8,BR02
2025-06-09 13:36,Пн,OP04,27.9,BR02
2025-06-09 13:58,Пн,OP04,30.4,BR02
2025-06-09 14:02,Пн,OP05,31.7,BR02
2025-06-09 14:06,Пн,OP05,34.9,BR02
2025-06-09 14:10,Пн,OP04,20.8,BR02
2025-06-09 14:32,Пн,OP02,5.0,BR02
2025-06-09 14:34,Пн,OP02,17.2,BR02
2025-06-09 14:51,Пн,OP02,5.0,BR02
2025-06-09 15:00,Пн,OP01,2.6,BR02
2025-06-09 15:08,Пн,OP01,6.7,BR02
2025-06-09 15:21,Пн,OP01,4.1,BR02
2025-06-09 15:28,Пн,OP01,5.9,BR02
2025-06-09 15:31,Пн,OP01,7.4,BR02
2025-06-09 15:41,Пн,OP01,3.1,BR02
2025-06-09 15:46,Пн,OP01,7.2,BR02
2025-06-09 15:50,Пн,OP01,9.4,BR02
2025-06-09 15:52,Пн,OP01,6.8,BR02
2025-06-09 15:58,Пн,OP02,7.1,BR02
2025-06-09 16:21,Пн,OP01,5.7,BR02
2025-06-09 16:34,Пн,OP01,2.0,BR02
2025-06-09 16:43,Пн,OP06,25.0,BR02
2025-06-09 16:45,Пн,OP05,35.3,BR02
2025-06-09 16:47,Пн,OP01,6.4,BR02
2025-06-09 16:50,Пн,OP02,9.9,BR02
2025-06-09 16:52,Пн,OP01,5.5,BR02
2025-06-09 16:53,Пн,OP01,3.9,BR02
2025-06-09 17:04,Пн,OP03,11.4,BR02
2025-06-09 17:22,Пн,OP04,17.8,BR02
2025-06-09 17:26,Пн,OP02,7.4,BR02
2025-06-09 17:30,Пн,OP02,11.6,BR02
2025-06-09 17:37,Пн,OP01,4.0,BR02
2025-06-09 17:38,Пн,OP04,23.1,BR02
2025-06-09 17:39,Пн,OP05,41.5,BR02
2025-06-09 17:40,Пн,OP06,34.7,BR02
2025-06-09 18:08,Пн,OP03,17.2,BR02
2025-06-09 18:28,Пн,OP04,17.0,BR02
2025-06-09 18:50,Пн,OP06,57.7,BR02
2025-06-10 09:18,Вт,OP04,33.2,BR02
2025-06-10 09:19,Вт,OP01,2.0,BR02
2025-06-10 09:24,Вт,OP02,13.6,BR02
2025-06-10 09:30,Вт,OP05,35.8,BR02
2025-06-10 09:37,Вт,OP01,4.4,BR02
2025-06-10 09:38,Вт,OP04,27.0,BR02
2025-06-10 09:39,Вт,OP05,45.3,BR02
2025-06-10 09:46,Вт,OP04,26.6,BR02
2025-06-10 09:48,Вт,OP01,6.0,BR02
2025-06-10 09:52,Вт,OP02,5.0,BR02
2025-06-10 10:08,Вт,OP03,15.9,BR02
2025-06-10 10:16,Вт,OP01,2.0,BR02
2025-06-10 10:17,Вт,OP03,11.7,BR02
2025-06-10 10:18,Вт,OP05,37.2,BR02
2025-06-10 10:19,Вт,OP04,25.0,BR02
2025-06-10 10:21,Вт,OP04,21.5,BR02
2025-06-10 10:43,Вт,OP02,14.9,BR02
2025-06-10 10:50,Вт,OP02,13.2,BR02
2025-06-10 11:05,Вт,OP01,2.0,BR02
2025-06-10 11:09,Вт,OP03,11.4,BR02
2025-06-10 11:19,Вт,OP01,5.1,BR02
2025-06-10 11:29,Вт,OP02,10.8,BR02
2025-06-10 11:47,Вт,OP03,11.4,BR02
2025-06-10 11:49,Вт,OP04,19.6,BR02
2025-06-10 11:52,Вт,OP03,15.1,BR02
2025-06-10 11:54,Вт,OP02,9.6,BR02
2025-06-10 12:03,Вт,OP01,9.1,BR02
2025-06-10 12:05,Вт,OP03,12.7,BR02
2025-06-10 12:10,Вт,OP01,3.6,BR02
2025-06-10 12:13,Вт,OP02,6.1,BR02
2025-06-10 12:14,Вт,OP02,7.2,BR02
2025-06-10 12:30,Вт,OP03,8.0,BR02
2025-06-10 12:43,Вт,OP05,40.4,BR02
2025-06-10 12:45,Вт,OP01,3.9,BR02
2025-06-10 13:00,Вт,OP03,13.8,BR02
2025-06-10 13:12,Вт,OP01,5.4,BR02
2025-06-10 13:14,Вт,OP05,48.7,BR02
2025-06-10 13:30,Вт,OP02,8.2,BR02
2025-06-10 13:30,Вт,OP03,17.0,BR02
2025-06-10 13:31,Вт,OP01,2.8,BR02
2025-06-10 13:47,Вт,OP03,8.0,BR02
2025-06-10 14:56,Вт,OP01,2.5,BR02
2025-06-10 15:04,Вт,OP06,49.4,BR02
2025-06-10 15:05,Вт,OP01,2.7,BR02
2025-06-10 15:06,Вт,OP04,18.9,BR02
2025-06-10 15:35,Вт,OP04,25.2,BR02
2025-06-10 15:45,Вт,OP01,7.0,BR02
2025-06-10 15:49,Вт,OP01,4.5,BR02
2025-06-10 16:13,Вт,OP01,5.4,BR02
2025-06-10 16:13,Вт,OP01,4.8,BR02
2025-06-10 16:20,Вт,OP02,10.2,BR02
2025-06-10 16:21,Вт,OP03,15.8,BR02
2025-06-10 16:28,Вт,OP05,22.1,BR02
2025-06-10 16:34,Вт,OP01,7.0,BR02
2025-06-10 16:42,Вт,OP05,40.0,BR02
2025-06-10 16:51,Вт,OP05,26.4,BR02
2025-06-10 16:52,Вт,OP01,5.1,BR02
2025-06-10 17:00,Вт,OP02,11.5,BR02
2025-06-10 17:05,Вт,OP01,3.6,BR02
2025-06-10 17:06,Вт,OP02,9.0,BR02
2025-06-10 17:09,Вт,OP03,20.4,BR02
2025-06-10 17:09,Вт,OP01,7.0,BR02
2025-06-10 17:23,Вт,OP02,12.9,BR02
2025-06-10 17:24,Вт,OP06,64.2,BR02
2025-06-10 17:35,Вт,OP01,4.9,BR02
2025-06-10 17:38,Вт,OP02,14.5,BR02
2025-06-10 17:49,Вт,OP04,28.2,BR02
2025-06-10 17:58,Вт,OP01,5.3,BR02
2025-06-10 17:59,Вт,OP02,8.0,BR02
2025-06-10 18:04,Вт,OP02,11.2,BR02
2025-06-10 18:20,Вт,OP05,42.2,BR02
2025-06-10 18:20,Вт,OP01,6.1,BR02
2025-06-10 18:42,Вт,OP04,19.8,BR02
2025-06-10 18:42,Вт,OP01,5.1,BR02
2025-06-10 18:47,Вт,OP04,25.4,BR02
2025-06-10 18:59,Вт,OP01,4.5,BR02
2025-06-11 09:00,Ср,OP01,4.3,BR02
2025-06-11 09:07,Ср,OP01,3.0,BR02
2025-06-11 09:09,Ср,OP05,38.1,BR02
2025-06-11 09:14,Ср,OP01,5.7,BR02
2025-06-11 09:16,Ср,OP03,19.5,BR02
2025-06-11 09:16,Ср,OP01,4.2,BR02
2025-06-11 09:26,Ср,OP01,4.6,BR02
2025-06-11 09:29,Ср,OP03,8.0,BR02
2025-06-11 09:34,Ср,OP04,28.0,BR02
2025-06-11 09:48,Ср,OP03,27.0,BR02
2025-06-11 09:49,Ср,OP03,20.1,BR02
2025-06-11 10:22,Ср,OP05,41.1,BR02
2025-06-11 10:34,Ср,OP04,22.3,BR02
2025-06-11 10:38,Ср,OP03,17.5,BR02
2025-06-11 10:39,Ср,OP01,2.7,BR02
2025-06-11 10:53,Ср,OP03,19.1,BR02
2025-06-11 10:54,Ср,OP01,7.3,BR02
2025-06-11 11:11,Ср,OP02,11.4,BR02
2025-06-11 11:27,Ср,OP04,24.7,BR02
2025-06-11 11:29,Ср,OP02,12.6,BR02
2025-06-11 11:31,Ср,OP01,3.2,BR02
2025-06-11 11:36,Ср,OP04,30.0,BR02
2025-06-11 11:45,Ср,OP05,29.8,BR02
2025-06-11 11:46,Ср,OP01,4.3,BR02
2025-06-11 11:49,Ср,OP04,27.7,BR02
2025-06-11 11:52,Ср,OP05,23.3,BR02
2025-06-11 12:05,Ср,OP02,8.8,BR02
2025-06-11 12:28,Ср,OP04,22.5,BR02
2025-06-11 12:39,Ср,OP03,20.7,BR02
2025-06-11 12:55,Ср,OP04,23.9,BR02
2025-06-11 13:30,Ср,OP02,7.6,BR02
2025-06-11 13:51,Ср,OP02,13.7,BR02
2025-06-11 13:53,Ср,OP04,27.6,BR02
2025-06-11 14:16,Ср,OP01,2.2,BR02
2025-06-11 14:18,Ср,OP02,5.3,BR02
2025-06-11 14:19,Ср,OP02,20.0,BR02
2025-06-11 14:46,Ср,OP04,30.4,BR02
2025-06-11 14:49,Ср,OP01,6.0,BR02
2025-06-11 14:53,Ср,OP01,4.1,BR02
2025-06-11 15:03,Ср,OP03,10.0,BR02
2025-06-11 15:05,Ср,OP03,19.2,BR02
2025-06-11 15:17,Ср,OP05,49.7,BR02
2025-06-11 15:18,Ср,OP01,4.1,BR02
2025-06-11 15:19,Ср,OP03,12.4,BR02
2025-06-11 15:27,Ср,OP01,2.1,BR02
2025-06-11 15:29,Ср,OP04,26.6,BR02
2025-06-11 15:30,Ср,OP03,26.3,BR02
2025-06-11 15:37,Ср,OP01,3.6,BR02
2025-06-11 15:44,Ср,OP01,2.0,BR02
2025-06-11 15:51,Ср,OP03,8.0,BR02
2025-06-11 15:55,Ср,OP01,2.0,BR02
2025-06-11 16:30,Ср,OP02,7.6,BR02
2025-06-11 16:33,Ср,OP04,28.6,BR02
2025-06-11 16:45,Ср,OP04,41.8,BR02
2025-06-11 16:45,Ср,OP04,21.4,BR02
2025-06-11 16:48,Ср,OP03,13.4,BR02
2025-06-11 16:49,Ср,OP05,33.4,BR02
2025-06-11 16:51,Ср,OP02,9.5,BR02
2025-06-11 16:57,Ср,OP01,2.0,BR02
2025-06-11 17:05,Ср,OP02,7.1,BR02
2025-06-11 17:05,Ср,OP01,3.8,BR02
2025-06-11 17:12,Ср,OP01,5.2,BR02
2025-06-11 17:20,Ср,OP01,7.8,BR02
2025-06-11 17:21,Ср,OP06,70.4,BR02
2025-06-11 17:31,Ср,OP04,35.8,BR02
2025-06-11 17:39,Ср,OP03,15.2,BR02
2025-06-11 17:45,Ср,OP05,36.2,BR02
2025-06-11 17:50,Ср,OP03,19.5,BR02
2025-06-11 17:59,Ср,OP02,13.5,BR02
2025-06-11 18:10,Ср,OP02,7.1,BR02
2025-06-11 18:22,Ср,OP01,6.0,BR02
2025-06-11 18:41,Ср,OP01,2.0,BR02
2025-06-11 18:47,Ср,OP03,10.9,BR02
2025-06-12 09:10,Чт,OP01,4.6,BR02
2025-06-12 09:13,Чт,OP01,6.7,BR02
2025-06-12 09:14,Чт,OP02,7.2,BR02
2025-06-12 09:14,Чт,OP01,6.9,BR02
2025-06-12 09:23,Чт,OP05,47.5,BR02
2025-06-12 09:26,Чт,OP04,34.8,BR02
2025-06-12 09:31,Чт,OP03,21.9,BR02
2025-06-12 09:44,Чт,OP04,22.4,BR02
2025-06-12 09:51,Чт,OP05,33.4,BR02
2025-06-12 10:03,Чт,OP01,3.6,BR02
2025-06-12 10:05,Чт,OP04,26.0,BR02
2025-06-12 10:14,Чт,OP01,6.6,BR02
2025-06-12 10:15,Чт,OP03,10.7,BR02
2025-06-12 10:20,Чт,OP01,4.8,BR02
2025-06-12 10:31,Чт,OP03,9.3,BR02
2025-06-12 10:35,Чт,OP01,5.0,BR02
2025-06-12 10:40,Чт,OP06,39.5,BR02
2025-06-12 10:43,Чт,OP02,15.2,BR02
2025-06-12 10:47,Чт,OP01,4.4,BR02
2025-06-12 10:47,Чт,OP04,31.9,BR02
2025-06-12 10:50,Чт,OP04,21.1,BR02
2025-06-12 10:52,Чт,OP02,9.5,BR02
2025-06-12 11:09,Чт,OP01,2.0,BR02
2025-06-12 11:20,Чт,OP04,28.1,BR02
2025-06-12 11:22,Чт,OP02,6.3,BR02
2025-06-12 11:29,Чт,OP03,24.3,BR02
2025-06-12 11:42,Чт,OP06,46.3,BR02
2025-06-12 11:56,Чт,OP01,4.2,BR02
2025-06-12 11:57,Чт,OP01,5.3,BR02
2025-06-12 12:00,Чт,OP03,10.7,BR02
2025-06-12 12:12,Чт,OP01,4.6,BR02
2025-06-12 12:46,Чт,OP01,7.0,BR02
2025-06-12 12:56,Чт,OP01,5.8,BR02
2025-06-12 13:30,Чт,OP02,12.4,BR02
2025-06-12 13:36,Чт,OP05,31.1,BR02
2025-06-12 13:51,Чт,OP04,36.1,BR02
2025-06-12 13:52,Чт,OP02,5.0,BR02
2025-06-12 13:57,Чт,OP02,7.6,BR02
2025-06-12 13:58,Чт,OP05,29.8,BR02
2025-06-12 14:03,Чт,OP06,59.4,BR02
2025-06-12 14:31,Чт,OP02,21.1,BR02
2025-06-12 14:35,Чт,OP04,26.8,BR02
2025-06-12 14:55,Чт,OP03,16.7,BR02
2025-06-12 15:25,Чт,OP03,24.2,BR02
2025-06-12 15:43,Чт,OP01,6.9,BR02
2025-06-12 15:43,Чт,OP02,11.5,BR02
2025-06-12 16:02,Чт,OP02,6.3,BR02
2025-06-12 16:07,Чт,OP03,17.4,BR02
2025-06-12 16:18,Чт,OP01,4.2,BR02
2025-06-12 16:28,Чт,OP01,6.8,BR02
2025-06-12 16:28,Чт,OP01,6.7,BR02
2025-06-12 16:59,Чт,OP04,29.1,BR02
2025-06-12 17:04,Чт,OP02,5.0,BR02
2025-06-12 17:07,Чт,OP01,3.6,BR02
2025-06-12 17:12,Чт,OP05,38.1,BR02
2025-06-12 17:13,Чт,OP02,8.2,BR02
2025-06-12 17:33,Чт,OP03,24.2,BR02
2025-06-12 17:35,Чт,OP03,16.3,BR02
2025-06-12 17:40,Чт,OP02,6.8,BR02
2025-06-12 17:49,Чт,OP02,9.2,BR02
2025-06-12 17:59,Чт,OP02,13.0,BR02
2025-06-12 18:13,Чт,OP05,46.6,BR02
2025-06-12 18:45,Чт,OP01,3.0,BR02
2025-06-12 18:53,Чт,OP04,14.9,BR02
2025-06-12 18:57,Чт,OP01,6.2,BR02
2025-06-13 09:15,Пт,OP02,6.4,BR02
2025-06-13 09:22,Пт,OP05,43.9,BR02
2025-06-13 09:32,Пт,OP01,6.8,BR02
2025-06-13 09:32,Пт,OP01,4.6,BR02
2025-06-13 09:38,Пт,OP01,2.0,BR02
2025-06-13 09:39,Пт,OP02,12.3,BR02
2025-06-13 09:44,Пт,OP03,8.1,BR02
2025-06-13 09:45,Пт,OP06,44.3,BR02
2025-06-13 09:59,Пт,OP02,8.7,BR02
2025-06-13 09:59,Пт,OP01,3.5,BR02
2025-06-13 10:35,Пт,OP02,12.6,BR02
2025-06-13 10:44,Пт,OP04,39.1,BR02
2025-06-13 10:51,Пт,OP04,30.1,BR02
2025-06-13 11:08,Пт,OP04,16.3,BR02
2025-06-13 11:21,Пт,OP01,7.0,BR02
2025-06-13 11:27,Пт,OP04,17.0,BR02
2025-06-13 11:34,Пт,OP02,10.1,BR02
2025-06-13 11:41,Пт,OP02,8.7,BR02
2025-06-13 11:51,Пт,OP02,7.5,BR02
2025-06-13 11:51,Пт,OP02,8.6,BR02
2025-06-13 12:21,Пт,OP05,39.1,BR02
2025-06-13 12:31,Пт,OP01,6.1,BR02
2025-06-13 12:39,Пт,OP02,12.4,BR02
2025-06-13 12:44,Пт,OP04,15.9,BR02
2025-06-13 12:58,Пт,OP04,28.1,BR02
2025-06-13 13:09,Пт,OP03,10.3,BR02
2025-06-13 13:39,Пт,OP03,13.1,BR02
2025-06-13 13:43,Пт,OP03,11.4,BR02
2025-06-13 13:55,Пт,OP05,27.1,BR02
2025-06-13 13:57,Пт,OP01,4.6,BR02
2025-06-13 13:59,Пт,OP03,16.5,BR02
2025-06-13 14:12,Пт,OP02,5.6,BR02
2025-06-13 14:15,Пт,OP01,2.7,BR02
2025-06-13 14:19,Пт,OP02,8.2,BR02
2025-06-13 14:21,Пт,OP06,39.3,BR02
2025-06-13 14:31,Пт,OP03,10.5,BR02
2025-06-13 14:47,Пт,OP02,12.7,BR02
2025-06-13 15:20,Пт,OP03,14.3,BR02
2025-06-13 15:25,Пт,OP06,47.6,BR02
2025-06-13 15:34,Пт,OP01,3.5,BR02
2025-06-13 15:43,Пт,OP02,16.2,BR02
2025-06-13 15:45,Пт,OP04,30.0,BR02
2025-06-13 15:55,Пт,OP06,36.5,BR02
2025-06-13 16:10,Пт,OP01,4.5,BR02
2025-06-13 16:11,Пт,OP03,16.0,BR02
2025-06-13 16:27,Пт,OP01,6.7,BR02
2025-06-13 16:39,Пт,OP01,4.6,BR02
2025-06-13 16:50,Пт,OP02,8.7,BR02
2025-06-13 16:57,Пт,OP02,9.1,BR02
2025-06-13 17:16,Пт,OP03,8.0,BR02
2025-06-13 17:32,Пт,OP01,6.1,BR02
2025-06-13 17:42,Пт,OP04,20.8,BR02
2025-06-13 17:48,Пт,OP01,7.3,BR02
2025-06-13 18:43,Пт,OP04,37.4,BR02
2025-06-13 18:56,Пт,OP03,19.2,BR02
2025-06-14 09:02,Сб,OP01,3.3,BR02
2025-06-14 09:02,Сб,OP03,15.0,BR02
2025-06-14 09:08,Сб,OP01,8.1,BR02
2025-06-14 09:11,Сб,OP02,12.7,BR02
2025-06-14 09:26,Сб,OP03,10.1,BR02
2025-06-14 09:37,Сб,OP01,4.6,BR02
2025-06-14 10:04,Сб,OP05,56.8,BR02
2025-06-14 10:05,Сб,OP03,14.3,BR02
2025-06-14 10:11,Сб,OP02,12.7,BR02
2025-06-14 10:11,Сб,OP04,31.4,BR02
2025-06-14 10:12,Сб,OP01,2.0,BR02
2025-06-14 10:16,Сб,OP04,10.0,BR02
2025-06-14 10:18,Сб,OP01,4.9,BR02
2025-06-14 10:29,Сб,OP02,8.9,BR02
2025-06-14 10:29,Сб,OP03,20.6,BR02
2025-06-14 10:51,Сб,OP03,14.5,BR02
2025-06-14 11:18,Сб,OP05,38.1,BR02
2025-06-14 11:23,Сб,OP04,28.4,BR02
2025-06-14 11:49,Сб,OP02,6.6,BR02
2025-06-14 11:52,Сб,OP03,18.8,BR02
2025-06-14 12:03,Сб,OP04,20.0,BR02
2025-06-14 12:15,Сб,OP06,50.1,BR02
2025-06-14 12:27,Сб,OP01,6.7,BR02
2025-06-14 12:32,Сб,OP03,10.3,BR02
2025-06-14 12:48,Сб,OP05,24.9,BR02
2025-06-14 13:01,Сб,OP04,24.6,BR02
2025-06-14 13:14,Сб,OP02,8.4,BR02
2025-06-14 13:18,Сб,OP01,2.6,BR02
2025-06-14 13:42,Сб,OP05,47.0,BR02
2025-06-14 14:05,Сб,OP01,2.3,BR02
2025-06-14 14:13,Сб,OP01,5.4,BR02
2025-06-14 14:18,Сб,OP04,34.7,BR02
2025-06-14 14:37,Сб,OP06,37.4,BR02
2025-06-14 14:53,Сб,OP01,5.0,BR02
2025-06-14 15:45,Сб,OP02,14.1,BR02
2025-06-14 15:48,Сб,OP03,8.9,BR02
2025-06-14 15:51,Сб,OP04,29.2,BR02
2025-06-14 15:58,Сб,OP06,63.8,BR02
2025-06-14 15:58,Сб,OP01,5.8,BR02
2025-06-16 09:00,Пн,OP05,20.7,BR02
2025-06-16 09:23,Пн,OP03,14.5,BR02
2025-06-16 09:24,Пн,OP02,9.9,BR02
2025-06-16 09:26,Пн,OP04,18.6,BR02
2025-06-16 09:37,Пн,OP02,13.9,BR02
2025-06-16 09:38,Пн,OP02,6.5,BR02
2025-06-16 09:38,Пн,OP03,14.6,BR02
2025-06-16 09:43,Пн,OP04,26.6,BR02
2025-06-16 09:54,Пн,OP05,46.5,BR02
2025-06-16 09:56,Пн,OP03,16.9,BR02
2025-06-16 09:58,Пн,OP04,22.3,BR02
2025-06-16 10:02,Пн,OP02,15.1,BR02
2025-06-16 10:07,Пн,OP01,7.2,BR02
2025-06-16 10:09,Пн,OP01,6.2,BR02
2025-06-16 10:22,Пн,OP06,47.4,BR02
2025-06-16 10:27,Пн,OP01,7.1,BR02
2025-06-16 10:36,Пн,OP05,22.8,BR02
2025-06-16 10:44,Пн,OP01,6.3,BR02
2025-06-16 10:45,Пн,OP04,38.5,BR02
2025-06-16 10:49,Пн,OP01,3.3,BR02
2025-06-16 10:52,Пн,OP01,5.6,BR02
2025-06-16 10:55,Пн,OP01,4.2,BR02
2025-06-16 11:00,Пн,OP04,25.9,BR02
2025-06-16 11:04,Пн,OP06,51.5,BR02
2025-06-16 11:07,Пн,OP04,26.3,BR02
2025-06-16 11:10,Пн,OP05,44.0,BR02
2025-06-16 11:10,Пн,OP02,12.9,BR02
2025-06-16 11:17,Пн,OP02,9.9,BR02
2025-06-16 11:39,Пн,OP03,17.7,BR02
2025-06-16 11:39,Пн,OP01,2.0,BR02
2025-06-16 11:50,Пн,OP01,6.2,BR02
2025-06-16 11:56,Пн,OP04,31.0,BR02
2025-06-16 12:02,Пн,OP02,8.8,BR02
2025-06-16 12:06,Пн,OP02,5.8,BR02
2025-06-16 12:12,Пн,OP06,47.9,BR02
2025-06-16 12:25,Пн,OP01,5.8,BR02
2025-06-16 12:45,Пн,OP05,33.4,BR02
2025-06-16 12:45,Пн,OP01,2.1,BR02
2025-06-16 13:02,Пн,OP03,8.0,BR02
2025-06-16 13:12,Пн,OP01,3.5,BR02
2025-06-16 13:22,Пн,OP03,16.0,BR02
2025-06-16 13:32,Пн,OP02,5.0,BR02
2025-06-16 13:34,Пн,OP05,41.1,BR02
2025-06-16 13:44,Пн,OP03,15.7,BR02
2025-06-16 13:47,Пн,OP01,8.3,BR02
2025-06-16 13:51,Пн,OP02,7.2,BR02
2025-06-16 13:54,Пн,OP01,6.5,BR02
2025-06-16 13:56,Пн,OP01,5.1,BR02
2025-06-16 14:20,Пн,OP05,41.8,BR02
2025-06-16 14:43,Пн,OP01,6.5,BR02
2025-06-16 15:06,Пн,OP02,10.9,BR02
2025-06-16 15:08,Пн,OP03,19.5,BR02
2025-06-16 15:15,Пн,OP04,26.2,BR02
2025-06-16 15:16,Пн,OP02,12.9,BR02
2025-06-16 15:26,Пн,OP02,10.2,BR02
2025-06-16 15:35,Пн,OP01,2.0,BR02
2025-06-16 15:45,Пн,OP04,26.0,BR02
2025-06-16 15:57,Пн,OP04,23.1,BR02
2025-06-16 16:00,Пн,OP02,12.3,BR02
2025-06-16 16:00,Пн,OP01,2.6,BR02
2025-06-16 16:05,Пн,OP02,6.3,BR02
2025-06-16 16:06,Пн,OP04,29.2,BR02
2025-06-16 16:08,Пн,OP02,7.3,BR02
2025-06-16 16:16,Пн,OP04,15.1,BR02
2025-06-16 16:21,Пн,OP05,50.4,BR02
2025-06-16 16:23,Пн,OP05,38.2,BR02
2025-06-16 16:34,Пн,OP02,7.6,BR02
2025-06-16 16:37,Пн,OP02,11.4,BR02
2025-06-16 16:42,Пн,OP01,7.9,BR02
2025-06-16 16:52,Пн,OP05,41.9,BR02
2025-06-16 16:54,Пн,OP04,40.1,BR02
2025-06-16 17:00,Пн,OP06,42.5,BR02
2025-06-16 17:07,Пн,OP01,7.6,BR02
2025-06-16 17:10,Пн,OP01,4.1,BR02
2025-06-16 17:22,Пн,OP01,7.8,BR02
2025-06-16 17:31,Пн,OP01,2.0,BR02
2025-06-16 17:44,Пн,OP03,12.1,BR02
2025-06-16 17:49,Пн,OP04,32.2,BR02
2025-06-16 17:49,Пн,OP01,2.7,BR02
2025-06-16 17:53,Пн,OP05,44.1,BR02
2025-06-16 18:00,Пн,OP01,3.9,BR02
2025-06-16 18:02,Пн,OP05,46.1,BR02
2025-06-16 18:03,Пн,OP05,35.6,BR02
2025-06-16 18:03,Пн,OP05,47.5,BR02
2025-06-16 18:31,Пн,OP02,9.2,BR02
2025-06-16 18:45,Пн,OP03,19.8,BR02
2025-06-17 09:01,Вт,OP06,51.5,BR02
2025-06-17 09:02,Вт,OP01,7.0,BR02
2025-06-17 09:05,Вт,OP04,22.8,BR02
2025-06-17 09:23,Вт,OP01,8.2,BR02
2025-06-17 09:32,Вт,OP01,6.1,BR02
2025-06-17 09:40,Вт,OP03,9.9,BR02
2025-06-17 09:41,Вт,OP02,5.9,BR02
2025-06-17 09:42,Вт,OP02,5.9,BR02
2025-06-17 09:57,Вт,OP06,62.1,BR02
2025-06-17 10:06,Вт,OP01,2.5,BR02
2025-06-17 10:07,Вт,OP03,9.2,BR02
2025-06-17 10:45,Вт,OP03,25.2,BR02
2025-06-17 11:03,Вт,OP03,10.0,BR02
2025-06-17 11:05,Вт,OP05,34.5,BR02
2025-06-17 11:12,Вт,OP01,4.6,BR02
2025-06-17 11:18,Вт,OP02,11.3,BR02
2025-06-17 11:24,Вт,OP01,4.3,BR02
2025-06-17 11:25,Вт,OP01,4.7,BR02
2025-06-17 11:29,Вт,OP02,14.0,BR02
2025-06-17 11:35,Вт,OP03,20.6,BR02
2025-06-17 11:45,Вт,OP01,4.9,BR02
2025-06-17 11:56,Вт,OP01,7.2,BR02
2025-06-17 12:12,Вт,OP03,8.0,BR02
2025-06-17 12:12,Вт,OP03,20.7,BR02
2025-06-17 12:20,Вт,OP02,13.7,BR02
2025-06-17 12:33,Вт,OP06,39.2,BR02
2025-06-17 12:34,Вт,OP06,36.7,BR02
2025-06-17 12:53,Вт,OP04,20.0,BR02
2025-06-17 13:16,Вт,OP06,59.3,BR02
2025-06-17 13:20,Вт,OP01,4.0,BR02
2025-06-17 14:31,Вт,OP02,8.3,BR02
2025-06-17 14:59,Вт,OP01,6.3,BR02
2025-06-17 15:04,Вт,OP01,4.7,BR02
2025-06-17 15:30,Вт,OP03,20.8,BR02
2025-06-17 15:40,Вт,OP04,26.8,BR02
2025-06-17 16:01,Вт,OP06,48.9,BR02
2025-06-17 16:36,Вт,OP02,9.5,BR02
2025-06-17 16:40,Вт,OP01,7.8,BR02
2025-06-17 17:00,Вт,OP04,17.5,BR02
2025-06-17 17:00,Вт,OP03,16.0,BR02
2025-06-17 17:15,Вт,OP03,10.6,BR02
2025-06-17 17:16,Вт,OP01,7.9,BR02
2025-06-17 17:19,Вт,OP04,13.8,BR02
2025-06-17 17:42,Вт,OP04,18.3,BR02
2025-06-17 17:49,Вт,OP04,22.2,BR02
2025-06-17 17:55,Вт,OP06,58.3,BR02
2025-06-17 18:19,Вт,OP05,55.3,BR02
2025-06-17 18:28,Вт,OP02,12.3,BR02
2025-06-17 18:43,Вт,OP01,5.6,BR02
2025-06-17 18:59,Вт,OP01,3.2,BR02
2025-06-18 09:16,Ср,OP02,10.0,BR02
2025-06-18 09:25,Ср,OP01,5.5,BR02
2025-06-18 09:29,Ср,OP03,8.0,BR02
2025-06-18 09:42,Ср,OP05,38.6,BR02
2025-06-18 09:45,Ср,OP02,5.9,BR02
2025-06-18 09:51,Ср,OP03,25.0,BR02
2025-06-18 09:55,Ср,OP02,13.4,BR02
2025-06-18 10:04,Ср,OP02,10.8,BR02
2025-06-18 10:14,Ср,OP01,6.6,BR02
2025-06-18 10:20,Ср,OP02,9.4,BR02
2025-06-18 10:21,Ср,OP04,28.8,BR02
2025-06-18 10:29,Ср,OP04,22.3,BR02
2025-06-18 10:37,Ср,OP01,5.1,BR02
2025-06-18 10:58,Ср,OP02,7.1,BR02
